"comp","comp_name","div.lev","TopH","ENL","meanFrac","SSCI","can.open","Site","plot"
316,"ChAx","1",19.5,11.77035229,2.08642377,5.638338658,2.135,"BEF-China",869
316,"ChAx","1",21,10.93522088,1.969404705,5.058782065,1.4,"BEF-China",969
317,"ChAx|SaSe","2",8,3.751734249,2.585005733,3.510460704,85.84,"BEF-China",856
317,"ChAx|SaSe","2",31,19.1085735,1.621334954,4.160575194,3.54,"BEF-China",974
319,"ElCh","1",22,10.27182833,2.20067756,6.279898694,12,"BEF-China",904
319,"ElCh","1",24,9.53416734,2.100507142,5.330929298,28.44,"BEF-China",942
320,"ElCh|MaTh","2",16,6.475067174,2.884173071,7.232708333,1,"BEF-China",906
320,"ElCh|MaTh","2",16,6.462155648,2.076708391,3.910307927,39.78,"BEF-China",938
321,"ElGl","1",5,3.30812446,2.769742307,3.383188741,21.59,"BEF-China",917
321,"ElGl","1",25,7.358171897,2.378322348,5.635927923,1.91,"BEF-China",947
322,"ElJa","1",4,2.703814626,2.336299147,2.325743604,100,"BEF-China",907
322,"ElJa","1",19,10.39119925,1.901436014,4.501102629,76.73,"BEF-China",927
323,"ElJa|PhBo","2",10,3.532153145,6.534802363,10.68434904,63.11,"BEF-China",891
323,"ElJa|PhBo","2",15,7.040193174,2.413175347,5.580512455,32.9,"BEF-China",939
324,"IdPo","1",14,6.05965248,2.267966351,4.372537721,36.56,"BEF-China",895
324,"IdPo","1",23,9.286305962,1.970889594,4.535936447,22.68,"BEF-China",944
325,"IdPo|MaGr","2",26,10.53665651,1.680758724,3.396515863,4.51,"BEF-China",943
326,"KoBi","1",18,6.670384731,2.629003175,6.260775943,27.73,"BEF-China",858
326,"KoBi","1",21,5.032326505,3.295915314,6.870500495,70.37,"BEF-China",979
327,"KoBi|LiGl","2",19,9.671378866,1.998291959,4.811123628,7.95,"BEF-China",876
327,"KoBi|LiGl","2",22,10.46241944,2.125160697,5.870120954,9.82,"BEF-China",964
328,"LiFo","1",16,8.132221167,2.1660857,5.05266425,23.33,"BEF-China",857
328,"LiFo","1",18,11.71591168,1.880555737,4.731556923,6.33,"BEF-China",955
329,"LiFo|SaMu","2",20,11.66322315,1.998242384,5.476768114,1.26,"BEF-China",853
329,"LiFo|SaMu","2",24,13.85761504,1.840110318,4.968562811,2.83,"BEF-China",972
330,"LiGl","1",24,12.12803704,1.802542007,4.35077966,18.33,"BEF-China",850
330,"LiGl","1",24,13.90600276,1.793063211,4.650984821,12.54,"BEF-China",957
331,"MeFl","1",20,8.633825645,2.146749431,5.190593158,5.26,"BEF-China",886
331,"MeFl","1",20,7.868925681,2.778539903,8.233014962,0.95,"BEF-China",945
332,"MaGr","1",12,7.101996092,2.45470213,5.814926654,27.7,"BEF-China",911
332,"MaGr","1",17,8.641772023,2.830405483,9.428883571,35.78,"BEF-China",934
333,"MaLe","1",20,5.999784725,2.046839785,3.715151742,52.995,"BEF-China",898
333,"MaLe","1",20,5.385196316,4.01565107,10.38761896,64.53,"BEF-China",941
334,"MaTh","1",13,6.21215901,1.930606187,3.325232072,100,"BEF-China",909
334,"MaTh","1",14,6.341154408,2.671843771,6.142511715,3.37,"BEF-China",940
335,"MaYu","1",9,4.423194755,3.301327421,5.904980766,6.7,"BEF-China",889
335,"MaYu","1",13,4.126423954,3.314389736,5.465448875,37.47,"BEF-China",928
336,"MaYu|QuPh","2",19.5,11.77035229,2.08642377,5.638338658,2.135,"BEF-China",870
336,"MaYu|QuPh","2",14,5.659917449,3.066051751,6.973348995,5.96,"BEF-China",922
337,"NySi","1",18,8.243829523,2.481450245,6.80170172,1.51,"BEF-China",885
337,"NySi","1",26,14.72039727,1.87466956,5.41949081,-0.37,"BEF-China",953
338,"PhBo","1",9,3.849435704,4.332754106,7.216243343,100,"BEF-China",918
338,"PhBo","1",28,5.96262763,3.015325742,7.175574454,77.17,"BEF-China",948
339,"QuFa","1",16,8.304781243,2.255042548,5.592024232,0.28,"BEF-China",852
339,"QuFa","1",26,10.80362187,2.101612516,5.856485265,1.22,"BEF-China",978
340,"QuPh","1",17,6.792544107,2.731302067,6.855013068,98.82,"BEF-China",903
340,"QuPh","1",21,9.780662481,2.678950936,9.460932149,3.63,"BEF-China",946
341,"QuSe","1",18,4.796317892,2.915509158,5.35305615,-0.12,"BEF-China",859
341,"QuSe","1",14,8.329551685,1.56141897,2.571724238,93.32,"BEF-China",951
342,"RhCh","1",9,2.935825556,3.835194917,4.253363241,66.8,"BEF-China",879
342,"RhCh","1",24,15.45725439,2.843467986,17.48527069,77.7,"BEF-China",965
343,"ScSu|RhCh","2",20,12.89474976,1.754050451,4.206992419,12.71,"BEF-China",872
343,"ScSu|RhCh","2",23,13.47733867,1.789898901,4.545790052,20.25,"BEF-China",954
344,"SaMu","1",18,10.83247096,2.215008592,6.650795148,100,"BEF-China",865
344,"SaMu","1",37,15.68395603,1.837373978,5.336301036,0.87,"BEF-China",976
345,"SaSe","1",17,7.206253653,2.044031566,4.103904423,26.51,"BEF-China",866
345,"SaSe","1",28,12.30245118,2.057245462,6.113431138,12.57,"BEF-China",981
